isHelpful,response,created_at,WM Entities
False,Store that sells medical marijuana in fort Smith AR.,2020-09-15 23:47:34,"{'labels': {'GPE': 2, 'SERVICE': 2}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'Store', 'token_end': 1, 'token_start': 0}, {'key': 'medical', 'label': 'SERVICE', 'text': 'medical', 'token_end': 4, 'token_start': 3}, {'key': 'fort Smith', 'label': 'GPE', 'text': 'fort Smith', 'token_end': 8, 'token_start': 6}, {'key': 'AR', 'label': 'GPE', 'text': 'AR', 'token_end': 9, 'token_start': 8}]}"
False,Every time I look up a strain you show stuff with part of the name but never exactly what I’m looking for.,2020-08-29 16:03:45,"{'labels': {'PRODUCT_TAG': 1, 'RETAILER': 1}, 'entities': [{'key': 'every', 'label': 'RETAILER', 'text': 'Every', 'token_end': 1, 'token_start': 0}, {'key': 'strain', 'label': 'PRODUCT_TAG', 'text': 'strain', 'token_end': 7, 'token_start': 6}]}"
False,I want something cheap but a cart and a battery,2020-09-08 8:58:46,"{'labels': {'PRODUCT': 2}, 'entities': [{'key': 'cart', 'label': 'PRODUCT', 'text': 'cart', 'token_end': 7, 'token_start': 6}, {'key': 'battery', 'label': 'PRODUCT', 'text': 'battery', 'token_end': 10, 'token_start': 9}]}"
False,Burkle when where and what I need to do to get some. I been watching but I haven't seen anything,2020-07-29 7:34:14,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'burkle', 'label': 'STRAIN', 'text': 'Burkle', 'token_end': 1, 'token_start': 0}]}"
False,Old pal 1oz,2020-07-29 20:20:38,"{'labels': {'QUANTITY': 1}, 'entities': [{'key': 'oz', 'label': 'QUANTITY', 'text': 'oz', 'token_end': 4, 'token_start': 3}]}"
False,24 hour dispensary,2020-07-30 7:58:22,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 3, 'token_start': 2}]}"
False,"Looking For 'PV' Cartidges 'Unicorn Dream', 'Incredible Hulk', 'Magnum P.I. 80% THC, Within Detroit Metro Area????",2020-08-19 19:06:06,"{'labels': {'GPE': 10, 'PRODUCT': 1, 'PRODUCT_TAG': 3, 'STRAIN': 2}, 'entities': [{'key': ""'"", 'label': 'GPE', 'text': ""'"", 'token_end': 3, 'token_start': 2}, {'key': 'cartidge', 'label': 'PRODUCT', 'text': 'Cartidges', 'token_end': 6, 'token_start': 5}, {'key': ""'"", 'label': 'GPE', 'text': ""'"", 'token_end': 10, 'token_start': 9}, {'key': ""'"", 'label': 'GPE', 'text': ""'"", 'token_end': 12, 'token_start': 11}, {'key': 'incredible Hulk', 'label': 'STRAIN', 'text': 'Incredible Hulk', 'token_end': 14, 'token_start': 12}, {'key': ""'"", 'label': 'GPE', 'text': ""'"", 'token_end': 15, 'token_start': 14}, {'key': 'Magnum', 'label': 'STRAIN', 'text': 'Magnum', 'token_end': 18, 'token_start': 17}, {'key': '80 %', 'label': 'PRODUCT_TAG', 'text': '80%', 'token_end': 21, 'token_start': 19}, {'key': 'THC', 'label': 'PRODUCT_TAG', 'text': 'THC', 'token_end': 22, 'token_start': 21}, {'key': 'within', 'label': 'PRODUCT_TAG', 'text': 'Within', 'token_end': 24, 'token_start': 23}, {'key': 'Detroit', 'label': 'GPE', 'text': 'Detroit', 'token_end': 25, 'token_start': 24}, {'key': 'Metro', 'label': 'GPE', 'text': 'Metro', 'token_end': 26, 'token_start': 25}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 28, 'token_start': 27}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 29, 'token_start': 28}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 30, 'token_start': 29}, {'key': '?', 'label': 'GPE', 'text': '?', 'token_end': 31, 'token_start': 30}]}"
False,i’m looking for a dispensary that does no minimum amount spent in order to deliver,2020-08-19 20:09:39,"{'labels': {'GPE': 1, 'SERVICE': 3}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 6, 'token_start': 5}, {'key': 'do', 'label': 'GPE', 'text': 'does', 'token_end': 8, 'token_start': 7}, {'key': 'order', 'label': 'SERVICE', 'text': 'order', 'token_end': 14, 'token_start': 13}, {'key': 'deliver', 'label': 'SERVICE', 'text': 'deliver', 'token_end': 16, 'token_start': 15}]}"
False,"D781151 
Chemistry.",2020-08-09 1:10:04,"{'labels': {'RETAILER': 1}, 'entities': [{'key': 'D781151', 'label': 'RETAILER', 'text': 'D781151 \n', 'token_end': 2, 'token_start': 0}]}"
False,No gg#4,2020-08-20 17:12:05,"{'labels': {'GPE': 1}, 'entities': [{'key': 'no gg', 'label': 'GPE', 'text': 'No gg', 'token_end': 2, 'token_start': 0}]}"
False,a dispensary named prime time .,2020-09-16 21:05:58,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 2, 'token_start': 1}]}"
False,Looking for sweet grape gummy information,2020-08-20 0:49:26,"{'labels': {'PRODUCT_TAG': 2}, 'entities': [{'key': 'sweet', 'label': 'PRODUCT_TAG', 'text': 'sweet', 'token_end': 3, 'token_start': 2}, {'key': 'grape', 'label': 'PRODUCT_TAG', 'text': 'grape', 'token_end': 4, 'token_start': 3}]}"
False,Want to look at more flowers,2020-08-11 2:24:41,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'flower', 'label': 'PRODUCT', 'text': 'flowers', 'token_end': 6, 'token_start': 5}]}"
False,looking for honey,2020-08-11 22:39:44,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'honey', 'label': 'PRODUCT_TAG', 'text': 'honey', 'token_end': 3, 'token_start': 2}]}"
True,I got a great deal and the Customer service is outstanding I will certainly shop there again,2020-08-12 20:58:56,"{'labels': {'SERVICE': 1}, 'entities': [{'key': 'deal', 'label': 'SERVICE', 'text': 'deal', 'token_end': 5, 'token_start': 4}]}"
True,Detroit Michigan,2020-08-13 1:40:54,"{'labels': {'GPE': 2}, 'entities': [{'key': 'Detroit', 'label': 'GPE', 'text': 'Detroit', 'token_end': 1, 'token_start': 0}, {'key': 'Michigan', 'label': 'GPE', 'text': 'Michigan', 'token_end': 2, 'token_start': 1}]}"
False,Looking for king Louis strain,2020-09-13 0:28:18,"{'labels': {'STRAIN': 1, 'TAGKIND': 1}, 'entities': [{'key': 'king Louis', 'label': 'STRAIN', 'text': 'king Louis', 'token_end': 4, 'token_start': 2}, {'key': 'strain', 'label': 'TAGKIND', 'text': 'strain', 'token_end': 5, 'token_start': 4}]}"
False,"This says theres nothing within 20 miles, but I kniw if at least 3 locations. I was just trying to see if there were singe I didn't know about",2020-08-13 14:06:02,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'kniw', 'label': 'GPE', 'text': 'kniw', 'token_end': 12, 'token_start': 11}, {'key': 'know about', 'label': 'STRAIN', 'text': 'know about', 'token_end': 33, 'token_start': 31}]}"
False,I'm looking for jet fuel,2020-08-13 21:51:02,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'jet fuel', 'label': 'STRAIN', 'text': 'jet fuel', 'token_end': 6, 'token_start': 4}]}"
False,I’m looking for a strain and I’m shown PAX. Come on guys.,2020-07-11 0:23:50,"{'labels': {'TAGKIND': 1}, 'entities': [{'key': 'strain', 'label': 'TAGKIND', 'text': 'strain', 'token_end': 6, 'token_start': 5}]}"
False,"I want an ounce, and when I search for “ounce” I get 1/8ths. Does no one have ounces? ",2020-07-11 5:30:43,"{'labels': {'QUANTITY': 3, 'STRAIN': 1}, 'entities': [{'key': 'ounce', 'label': 'QUANTITY', 'text': 'ounce', 'token_end': 4, 'token_start': 3}, {'key': 'ounce', 'label': 'QUANTITY', 'text': 'ounce', 'token_end': 12, 'token_start': 11}, {'key': 'have ounce', 'label': 'QUANTITY', 'text': 'have ounces', 'token_end': 22, 'token_start': 20}, {'key': '?', 'label': 'STRAIN', 'text': '?', 'token_end': 23, 'token_start': 22}]}"
False,Lucid in Cheney wa swells flower,2020-09-06 22:36:43,"{'labels': {'GPE': 1, 'ORG': 1, 'PRODUCT': 1}, 'entities': [{'key': 'Lucid', 'label': 'ORG', 'text': 'Lucid', 'token_end': 1, 'token_start': 0}, {'key': 'Cheney', 'label': 'GPE', 'text': 'Cheney', 'token_end': 3, 'token_start': 2}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}]}"
False,"Procana gelcaps, 25 ml, bottle",2020-09-10 9:53:15,"{'labels': {'GPE': 2}, 'entities': [{'key': 'gelcap', 'label': 'GPE', 'text': 'gelcaps', 'token_end': 2, 'token_start': 1}, {'key': 'bottle', 'label': 'GPE', 'text': 'bottle', 'token_end': 7, 'token_start': 6}]}"
False,"Prerolls for 6.00$
",2020-09-01 16:30:46,"{'labels': {'STRAIN': 1}, 'entities': [{'key': '6.00 $', 'label': 'STRAIN', 'text': '6.00$\n', 'token_end': 5, 'token_start': 2}]}"
False,"It always says I’m in Ohio, needless to say I’m not",2020-07-12 18:27:55,"{'labels': {'GPE': 1}, 'entities': [{'key': 'Ohio', 'label': 'GPE', 'text': 'Ohio', 'token_end': 7, 'token_start': 6}]}"
False,Triple threat,2020-08-14 19:15:43,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'triple threat', 'label': 'STRAIN', 'text': 'Triple threat', 'token_end': 2, 'token_start': 0}]}"
False,Cheaper cannabis,2020-07-13 20:13:16,"{'labels': {}, 'entities': []}"
False,"looking for edibles such as cookies, chocolates, gummies, etc
",2020-09-05 18:44:45,"{'labels': {'PRODUCT': 4}, 'entities': [{'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 3, 'token_start': 2}, {'key': 'cookie', 'label': 'PRODUCT', 'text': 'cookies', 'token_end': 6, 'token_start': 5}, {'key': 'chocolate', 'label': 'PRODUCT', 'text': 'chocolates', 'token_end': 8, 'token_start': 7}, {'key': 'gummie', 'label': 'PRODUCT', 'text': 'gummies', 'token_end': 10, 'token_start': 9}]}"
False,seeds,2020-08-14 19:26:13,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'seed', 'label': 'PRODUCT', 'text': 'seeds', 'token_end': 1, 'token_start': 0}]}"
False,"Hashish
",2020-09-02 0:51:12,"{'labels': {}, 'entities': []}"
False,Looking to purchase a Zeus arc vaporizer,2020-07-15 0:44:53,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'vaporizer', 'label': 'PRODUCT', 'text': 'vaporizer', 'token_end': 7, 'token_start': 6}]}"
False,How to leave a review,2020-09-02 13:52:18,"{'labels': {}, 'entities': []}"
False,Ash and ember only 7 minutes from home!!!,2020-07-31 0:54:53,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'ash', 'label': 'STRAIN', 'text': 'Ash', 'token_end': 1, 'token_start': 0}]}"
False,"Head stash runtz
",2020-08-29 21:27:47,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'runtz', 'label': 'STRAIN', 'text': 'runtz', 'token_end': 3, 'token_start': 2}]}"
False,No kief in Reno area,2020-07-31 21:13:23,"{'labels': {'GPE': 1, 'STRAIN': 1}, 'entities': [{'key': 'no kief', 'label': 'STRAIN', 'text': 'No kief', 'token_end': 2, 'token_start': 0}, {'key': 'Reno', 'label': 'GPE', 'text': 'Reno', 'token_end': 4, 'token_start': 3}]}"
False,Got blue dream in the flower,2020-08-29 20:54:39,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'blue dream', 'label': 'STRAIN', 'text': 'blue dream', 'token_end': 3, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}]}"
False,Want listings of weed dispencery’s in Las Vegas Nevada,2020-08-01 14:43:06,"{'labels': {'GPE': 2, 'SERVICE': 1, 'STRAIN': 1}, 'entities': [{'key': 'want listing', 'label': 'STRAIN', 'text': 'Want listings', 'token_end': 2, 'token_start': 0}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispencery', 'token_end': 5, 'token_start': 4}, {'key': 'Las Vegas', 'label': 'GPE', 'text': 'Las Vegas', 'token_end': 9, 'token_start': 7}, {'key': 'Nevada', 'label': 'GPE', 'text': 'Nevada', 'token_end': 10, 'token_start': 9}]}"
False,i want more potent edibles,2020-09-16 5:47:12,"{'labels': {'GPE': 1, 'PRODUCT': 1}, 'entities': [{'key': 'more potent', 'label': 'GPE', 'text': 'more potent', 'token_end': 4, 'token_start': 2}, {'key': 'edible', 'label': 'PRODUCT', 'text': 'edibles', 'token_end': 5, 'token_start': 4}]}"
True,Nice,2020-08-30 20:44:41,"{'labels': {}, 'entities': []}"
False,I live in Virginia and I have a prescription for thca oil and there are no dispensaries set up yet where can I get my prescription filled,2020-08-02 21:59:56,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 1, 'SERVICE': 1}, 'entities': [{'key': 'Virginia', 'label': 'GPE', 'text': 'Virginia', 'token_end': 4, 'token_start': 3}, {'key': 'prescription', 'label': 'PRODUCT', 'text': 'prescription', 'token_end': 9, 'token_start': 8}, {'key': 'thca', 'label': 'PRODUCT_TAG', 'text': 'thca', 'token_end': 11, 'token_start': 10}, {'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensaries', 'token_end': 17, 'token_start': 16}]}"
False,Crystal Candy,2020-09-08 17:16:30,"{'labels': {'PRODUCT': 1, 'STRAIN': 1}, 'entities': [{'key': 'crystal', 'label': 'STRAIN', 'text': 'Crystal', 'token_end': 1, 'token_start': 0}, {'key': 'Candy', 'label': 'PRODUCT', 'text': 'Candy', 'token_end': 2, 'token_start': 1}]}"
False,So directions in your listings!!!!!!!,2020-08-30 16:06:49,"{'labels': {'GPE': 1, 'SERVICE': 1}, 'entities': [{'key': 'direction', 'label': 'SERVICE', 'text': 'directions', 'token_end': 2, 'token_start': 1}, {'key': '-PRON- listing', 'label': 'GPE', 'text': 'your listings', 'token_end': 5, 'token_start': 3}]}"
False,First time customer deals in Phoenix Arizona,2020-08-04 5:06:56,"{'labels': {'GPE': 2, 'ORG': 1, 'SERVICE': 1}, 'entities': [{'key': 'first', 'label': 'ORG', 'text': 'First', 'token_end': 1, 'token_start': 0}, {'key': 'deal', 'label': 'SERVICE', 'text': 'deals', 'token_end': 4, 'token_start': 3}, {'key': 'Phoenix', 'label': 'GPE', 'text': 'Phoenix', 'token_end': 6, 'token_start': 5}, {'key': 'Arizona', 'label': 'GPE', 'text': 'Arizona', 'token_end': 7, 'token_start': 6}]}"
False,pax era pods yo,2020-08-30 18:28:18,"{'labels': {'ORG': 1, 'PRODUCT': 1}, 'entities': [{'key': 'pax', 'label': 'ORG', 'text': 'pax', 'token_end': 1, 'token_start': 0}, {'key': 'pod', 'label': 'PRODUCT', 'text': 'pods', 'token_end': 3, 'token_start': 2}]}"
False,Stanley  brothers,2020-08-05 19:23:28,"{'labels': {'ORG': 1, 'PRODUCT': 1}, 'entities': [{'key': 'Stanley', 'label': 'ORG', 'text': 'Stanley', 'token_end': 1, 'token_start': 0}, {'key': 'brother', 'label': 'PRODUCT', 'text': 'brothers', 'token_end': 3, 'token_start': 2}]}"
False,"Mai Tai 
supplier G-17-00008",2020-09-18 13:49:29,"{'labels': {'GPE': 2, 'STRAIN': 1}, 'entities': [{'key': 'Mai Tai', 'label': 'STRAIN', 'text': 'Mai Tai', 'token_end': 2, 'token_start': 0}, {'key': 'g-17', 'label': 'GPE', 'text': 'G-17', 'token_end': 5, 'token_start': 4}, {'key': '00008', 'label': 'GPE', 'text': '00008', 'token_end': 7, 'token_start': 6}]}"
False,It’s frustrating when I find the product I want and my order gets cancelled,2020-09-19 4:18:21,"{'labels': {'SERVICE': 1, 'TAGKIND': 1}, 'entities': [{'key': 'product', 'label': 'TAGKIND', 'text': 'product', 'token_end': 8, 'token_start': 7}, {'key': 'order', 'label': 'SERVICE', 'text': 'order', 'token_end': 13, 'token_start': 12}]}"
False,"Vape cartridges
",2020-10-08 21:32:50,"{'labels': {'PRODUCT': 2}, 'entities': [{'key': 'vape', 'label': 'PRODUCT', 'text': 'Vape', 'token_end': 1, 'token_start': 0}, {'key': 'cartridge', 'label': 'PRODUCT', 'text': 'cartridges', 'token_end': 2, 'token_start': 1}]}"
False,Butthole itchy itch,2020-09-20 9:32:14,"{'labels': {'GPE': 2}, 'entities': [{'key': 'butthole itchy', 'label': 'GPE', 'text': 'Butthole itchy', 'token_end': 2, 'token_start': 0}, {'key': 'itch', 'label': 'GPE', 'text': 'itch', 'token_end': 3, 'token_start': 2}]}"
False,Thrive dispensary is in Anna Illinois,2020-10-07 17:46:29,"{'labels': {'GPE': 1, 'SERVICE': 1}, 'entities': [{'key': 'storefront', 'label': 'SERVICE', 'text': 'dispensary', 'token_end': 2, 'token_start': 1}, {'key': 'Anna Illinois', 'label': 'GPE', 'text': 'Anna Illinois', 'token_end': 6, 'token_start': 4}]}"
False,"looking for  indica in flower at empire san bernardino

",2020-09-20 2:57:15,"{'labels': {'GPE': 1, 'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'indica', 'label': 'PRODUCT_TAG', 'text': 'indica', 'token_end': 4, 'token_start': 3}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 6, 'token_start': 5}, {'key': 'san bernardino', 'label': 'GPE', 'text': 'san bernardino', 'token_end': 10, 'token_start': 8}]}"
False,Looking for Tea,2020-10-02 15:53:02,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'tea', 'label': 'PRODUCT_TAG', 'text': 'Tea', 'token_end': 3, 'token_start': 2}]}"
False,Looking for Black Domina,2020-10-04 7:24:42,"{'labels': {'STRAIN': 1}, 'entities': [{'key': 'Black Domina', 'label': 'STRAIN', 'text': 'Black Domina', 'token_end': 4, 'token_start': 2}]}"
False,THCA oil,2020-09-21 4:08:05,"{'labels': {'PRODUCT_TAG': 1}, 'entities': [{'key': 'thca', 'label': 'PRODUCT_TAG', 'text': 'THCA', 'token_end': 1, 'token_start': 0}]}"
False,Wax only,2020-10-12 15:04:06,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'concentrates', 'label': 'PRODUCT', 'text': 'Wax', 'token_end': 1, 'token_start': 0}]}"
False,Capsules,2020-10-05 18:18:20,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'capsule', 'label': 'PRODUCT', 'text': 'Capsules', 'token_end': 1, 'token_start': 0}]}"
False,Cannabus dispenser you Kingman arizona,2020-08-27 19:23:06,"{'labels': {'GPE': 2, 'SERVICE': 1}, 'entities': [{'key': 'Cannabus', 'label': 'GPE', 'text': 'Cannabus', 'token_end': 1, 'token_start': 0}, {'key': 'dispenser', 'label': 'SERVICE', 'text': 'dispenser', 'token_end': 2, 'token_start': 1}, {'key': 'arizona', 'label': 'GPE', 'text': 'arizona', 'token_end': 5, 'token_start': 4}]}"
False,"Small bub
Trim or shaje",2020-09-02 14:56:10,"{'labels': {'PRODUCT': 1}, 'entities': [{'key': 'trim', 'label': 'PRODUCT', 'text': 'Trim', 'token_end': 4, 'token_start': 3}]}"
False,Put in Cleveland Ohio area and it s as says no results! Stuck on Detroit!,2020-07-16 12:05:13,"{'labels': {'GPE': 3}, 'entities': [{'key': 'Cleveland', 'label': 'GPE', 'text': 'Cleveland', 'token_end': 3, 'token_start': 2}, {'key': 'Ohio', 'label': 'GPE', 'text': 'Ohio', 'token_end': 4, 'token_start': 3}, {'key': 'Detroit', 'label': 'GPE', 'text': 'Detroit', 'token_end': 16, 'token_start': 15}]}"
False,"New to Cali, looking for seed banks in my area.",2020-08-21 23:01:12,"{'labels': {'GPE': 1}, 'entities': [{'key': 'Cali', 'label': 'GPE', 'text': 'Cali', 'token_end': 3, 'token_start': 2}]}"
False,Tincture thc drops,2020-07-16 22:32:57,"{'labels': {'PRODUCT': 2, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'tincture', 'label': 'PRODUCT', 'text': 'Tincture', 'token_end': 1, 'token_start': 0}, {'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 2, 'token_start': 1}, {'key': 'drop', 'label': 'PRODUCT', 'text': 'drops', 'token_end': 3, 'token_start': 2}]}"
False,"Cakes, cookies ect",2020-09-02 13:14:26,"{'labels': {'GPE': 1, 'PRODUCT': 1}, 'entities': [{'key': 'cake', 'label': 'GPE', 'text': 'Cakes', 'token_end': 1, 'token_start': 0}, {'key': 'cookie', 'label': 'PRODUCT', 'text': 'cookies', 'token_end': 3, 'token_start': 2}]}"
False,Too far away,2020-08-23 18:06:57,"{'labels': {}, 'entities': []}"
False,Menu,2020-07-18 20:44:01,"{'labels': {'GPE': 1}, 'entities': [{'key': 'menu', 'label': 'GPE', 'text': 'Menu', 'token_end': 1, 'token_start': 0}]}"
False,Highest thc content on flower would be a great search filter,2020-09-08 8:35:18,"{'labels': {'PRODUCT': 1, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'thc', 'label': 'PRODUCT_TAG', 'text': 'thc', 'token_end': 2, 'token_start': 1}, {'key': 'flower', 'label': 'PRODUCT', 'text': 'flower', 'token_end': 5, 'token_start': 4}]}"
False,Concentrates 1g syringe,2020-08-15 14:45:07,"{'labels': {'PRODUCT': 2, 'QUANTITY': 1}, 'entities': [{'key': 'Concentrates', 'label': 'PRODUCT', 'text': 'Concentrates', 'token_end': 1, 'token_start': 0}, {'key': '1 g', 'label': 'QUANTITY', 'text': '1g', 'token_end': 3, 'token_start': 1}, {'key': 'syringe', 'label': 'PRODUCT', 'text': 'syringe', 'token_end': 4, 'token_start': 3}]}"
False,"It’s a blunt, but rolled in rose petals",2020-09-02 23:24:18,"{'labels': {'PRODUCT': 2, 'PRODUCT_TAG': 1}, 'entities': [{'key': 'blunt', 'label': 'PRODUCT', 'text': 'blunt', 'token_end': 4, 'token_start': 3}, {'key': 'rose', 'label': 'PRODUCT_TAG', 'text': 'rose', 'token_end': 9, 'token_start': 8}, {'key': 'petal', 'label': 'PRODUCT', 'text': 'petals', 'token_end': 10, 'token_start': 9}]}"
False,recreational cannabis sales,2020-07-19 22:18:52,"{'labels': {'PRODUCT': 1, 'SERVICE': 1}, 'entities': [{'key': 'recreational', 'label': 'SERVICE', 'text': 'recreational', 'token_end': 1, 'token_start': 0}, {'key': 'sale', 'label': 'PRODUCT', 'text': 'sales', 'token_end': 3, 'token_start': 2}]}"
False,"he price of Girl Sour Cookies strain and Pure Oakland OG in Oakland.
",2020-08-06 17:33:24,"{'labels': {'STRAIN': 1, 'TAGKIND': 1}, 'entities': [{'key': 'Sour Cookies', 'label': 'STRAIN', 'text': 'Sour Cookies', 'token_end': 6, 'token_start': 4}, {'key': 'strain', 'label': 'TAGKIND', 'text': 'strain', 'token_end': 7, 'token_start': 6}]}"
